ts,connected,time
2020-02-27 13:30:00,68,13:30:00
2020-02-27 14:00:00,63,14:00:00
2020-02-27 14:30:00,58,14:30:00
2020-02-27 15:00:00,58,15:00:00
2020-02-27 15:30:00,62,15:30:00
2020-02-27 16:00:00,63,16:00:00
2020-02-27 16:30:00,65,16:30:00
2020-02-27 17:00:00,66,17:00:00
2020-02-27 17:30:00,72,17:30:00
2020-02-27 18:00:00,66,18:00:00
2020-02-27 18:30:00,66,18:30:00
2020-02-27 19:00:00,69,19:00:00
2020-02-27 19:30:00,67,19:30:00
2020-02-27 20:00:00,63,20:00:00
2020-02-27 20:30:00,61,20:30:00
2020-02-27 21:00:00,63,21:00:00
2020-02-27 21:30:00,61,21:30:00
2020-02-27 22:00:00,61,22:00:00
2020-02-27 22:30:00,64,22:30:00
2020-02-27 23:00:00,63,23:00:00
2020-02-27 23:30:00,63,23:30:00
2020-02-27 23:59:59,63,23:59:59
2020-02-28 00:00:00,63,00:00:00
2020-02-28 00:30:00,64,00:30:00
2020-02-28 01:00:00,67,01:00:00
2020-02-28 01:30:00,68,01:30:00
2020-02-28 02:00:00,69,02:00:00
2020-02-28 02:30:00,70,02:30:00
2020-02-28 03:00:00,70,03:00:00
2020-02-28 03:30:00,69,03:30:00
2020-02-28 04:00:00,69,04:00:00
2020-02-28 04:30:00,69,04:30:00
2020-02-28 05:00:00,68,05:00:00
2020-02-28 05:30:00,70,05:30:00
2020-02-28 06:00:00,66,06:00:00
2020-02-28 06:30:00,64,06:30:00
2020-02-28 07:00:00,55,07:00:00
2020-02-28 07:30:00,56,07:30:00
2020-02-28 08:00:00,55,08:00:00
2020-02-28 08:30:00,54,08:30:00
2020-02-28 09:00:00,61,09:00:00
2020-02-28 09:30:00,64,09:30:00
2020-02-28 10:00:00,68,10:00:00
2020-02-28 10:30:00,70,10:30:00
2020-02-28 11:00:00,62,11:00:00
2020-02-28 11:30:00,62,11:30:00
2020-02-28 12:00:00,65,12:00:00
2020-02-28 12:30:00,60,12:30:00
2020-02-28 13:00:00,58,13:00:00
2020-02-28 13:30:00,54,13:30:00
2020-02-28 14:00:00,58,14:00:00
2020-02-28 14:30:00,65,14:30:00
2020-02-28 15:00:00,60,15:00:00
2020-02-28 15:30:00,61,15:30:00
2020-02-28 16:00:00,62,16:00:00
2020-02-28 16:30:00,64,16:30:00
2020-02-28 17:00:00,60,17:00:00
2020-02-28 17:30:00,66,17:30:00
2020-02-28 18:00:00,65,18:00:00
2020-02-28 18:30:00,61,18:30:00
2020-02-28 19:00:00,59,19:00:00
2020-02-28 19:30:00,63,19:30:00
2020-02-28 20:00:00,64,20:00:00
2020-02-28 20:30:00,62,20:30:00
2020-02-28 21:00:00,65,21:00:00
2020-02-28 21:30:00,59,21:30:00
2020-02-28 22:00:00,52,22:00:00
2020-02-28 22:30:00,53,22:30:00
2020-02-28 23:00:00,51,23:00:00
2020-02-28 23:30:00,50,23:30:00
2020-02-28 23:59:59,52,23:59:59
2020-03-02 00:00:00,54,00:00:00
2020-03-02 00:30:00,56,00:30:00
2020-03-02 01:00:00,55,01:00:00
2020-03-02 01:30:00,56,01:30:00
2020-03-02 02:00:00,56,02:00:00
2020-03-02 02:30:00,56,02:30:00
2020-03-02 03:00:00,54,03:00:00
2020-03-02 03:30:00,54,03:30:00
2020-03-02 04:00:00,54,04:00:00
2020-03-02 04:30:00,54,04:30:00
2020-03-02 05:00:00,54,05:00:00
2020-03-02 05:30:00,51,05:30:00
2020-03-02 06:00:00,51,06:00:00
2020-03-02 06:30:00,47,06:30:00
2020-03-02 07:00:00,49,07:00:00
2020-03-02 07:30:00,46,07:30:00
2020-03-02 08:00:00,46,08:00:00
2020-03-02 08:30:00,47,08:30:00
2020-03-02 09:00:00,46,09:00:00
2020-03-02 09:30:00,48,09:30:00
2020-03-02 10:00:00,53,10:00:00
2020-03-02 10:30:00,58,10:30:00
2020-03-02 11:00:00,55,11:00:00
2020-03-02 11:30:00,60,11:30:00
2020-03-02 12:00:00,60,12:00:00
2020-03-02 12:30:00,61,12:30:00
2020-03-02 13:00:00,54,13:00:00
2020-03-02 13:30:00,53,13:30:00
2020-03-02 14:00:00,52,14:00:00
2020-03-02 14:30:00,54,14:30:00
2020-03-02 15:00:00,58,15:00:00
2020-03-02 15:30:00,55,15:30:00
2020-03-02 16:00:00,48,16:00:00
2020-03-02 16:30:00,43,16:30:00
2020-03-02 17:00:00,47,17:00:00
2020-03-02 17:30:00,46,17:30:00
2020-03-02 18:00:00,46,18:00:00
2020-03-02 18:30:00,45,18:30:00
2020-03-02 19:00:00,44,19:00:00
2020-03-02 19:30:00,47,19:30:00
2020-03-02 20:00:00,53,20:00:00
2020-03-02 20:30:00,55,20:30:00
2020-03-02 21:00:00,55,21:00:00
2020-03-02 21:30:00,54,21:30:00
2020-03-02 22:00:00,55,22:00:00
2020-03-02 22:30:00,54,22:30:00
2020-03-02 23:00:00,55,23:00:00
2020-03-02 23:30:00,56,23:30:00
2020-03-02 23:59:59,56,23:59:59
2020-03-03 00:00:00,56,00:00:00
2020-03-03 00:30:00,58,00:30:00
2020-03-03 01:00:00,60,01:00:00
2020-03-03 01:30:00,60,01:30:00
2020-03-03 02:00:00,59,02:00:00
2020-03-03 02:30:00,62,02:30:00
2020-03-03 03:00:00,62,03:00:00
2020-03-03 03:30:00,62,03:30:00
2020-03-03 04:00:00,61,04:00:00
2020-03-03 04:30:00,61,04:30:00
2020-03-03 05:00:00,57,05:00:00
2020-03-03 05:30:00,57,05:30:00
2020-03-03 06:00:00,59,06:00:00
2020-03-03 06:30:00,60,06:30:00
2020-03-03 07:00:00,53,07:00:00
2020-03-03 07:30:00,51,07:30:00
2020-03-03 08:00:00,43,08:00:00
2020-03-03 08:30:00,45,08:30:00
2020-03-03 09:00:00,47,09:00:00
2020-03-03 09:30:00,51,09:30:00
2020-03-03 10:00:00,50,10:00:00
2020-03-03 10:30:00,46,10:30:00
2020-03-03 11:00:00,41,11:00:00
2020-03-03 11:30:00,48,11:30:00
2020-03-03 12:00:00,45,12:00:00
2020-03-03 12:30:00,40,12:30:00
2020-03-03 13:00:00,47,13:00:00
2020-03-03 13:30:00,43,13:30:00
2020-03-03 14:00:00,37,14:00:00
2020-03-03 14:30:00,44,14:30:00
2020-03-03 15:00:00,49,15:00:00
2020-03-03 15:30:00,41,15:30:00
2020-03-03 16:00:00,42,16:00:00
2020-03-03 16:30:00,45,16:30:00
2020-03-03 17:00:00,49,17:00:00
2020-03-03 17:30:00,49,17:30:00
2020-03-03 18:00:00,53,18:00:00
2020-03-03 18:30:00,46,18:30:00
2020-03-03 19:00:00,48,19:00:00
2020-03-03 19:30:00,50,19:30:00
2020-03-03 20:00:00,49,20:00:00
2020-03-03 20:30:00,48,20:30:00
2020-03-03 21:00:00,51,21:00:00
2020-03-03 21:30:00,52,21:30:00
2020-03-03 22:00:00,52,22:00:00
2020-03-03 22:30:00,51,22:30:00
2020-03-03 23:00:00,51,23:00:00
2020-03-03 23:30:00,50,23:30:00
2020-03-03 23:59:59,51,23:59:59
2020-03-04 00:00:00,51,00:00:00
2020-03-04 00:30:00,50,00:30:00
2020-03-04 01:00:00,49,01:00:00
2020-03-04 01:30:00,49,01:30:00
2020-03-04 02:00:00,49,02:00:00
2020-03-04 02:30:00,49,02:30:00
2020-03-04 03:00:00,49,03:00:00
2020-03-04 03:30:00,49,03:30:00
2020-03-04 04:00:00,48,04:00:00
2020-03-04 04:30:00,47,04:30:00
2020-03-04 05:00:00,42,05:00:00
2020-03-04 05:30:00,39,05:30:00
2020-03-04 06:00:00,38,06:00:00
2020-03-04 06:30:00,36,06:30:00
2020-03-04 07:00:00,33,07:00:00
2020-03-04 07:30:00,21,07:30:00
2020-03-04 08:00:00,16,08:00:00
2020-03-04 08:30:00,14,08:30:00
2020-03-04 09:00:00,12,09:00:00
2020-03-04 09:30:00,12,09:30:00
2020-03-04 10:00:00,9,10:00:00
2020-03-04 10:30:00,7,10:30:00
2020-03-04 11:00:00,7,11:00:00
2020-03-04 11:30:00,7,11:30:00
2020-03-04 12:00:00,5,12:00:00
2020-03-04 12:30:00,5,12:30:00
2020-03-04 13:00:00,5,13:00:00
2020-03-04 13:30:00,3,13:30:00
2020-03-04 14:00:00,3,14:00:00
2020-03-04 14:30:00,3,14:30:00
2020-03-04 15:00:00,3,15:00:00
2020-03-04 15:30:00,3,15:30:00
2020-03-04 16:00:00,3,16:00:00
2020-03-04 16:30:00,2,16:30:00
2020-03-04 17:00:00,1,17:00:00
2020-03-04 17:30:00,1,17:30:00
2020-03-04 18:00:00,1,18:00:00
2020-03-04 18:30:00,0,18:30:00
2020-03-04 19:00:00,0,19:00:00
2020-03-04 19:30:00,0,19:30:00
2020-03-04 20:00:00,0,20:00:00
2020-03-04 20:30:00,0,20:30:00
2020-03-04 21:00:00,0,21:00:00
2020-03-04 21:30:00,0,21:30:00
2020-03-04 22:00:00,0,22:00:00
2020-03-04 22:30:00,0,22:30:00
2020-03-04 23:00:00,0,23:00:00
2020-03-04 23:30:00,0,23:30:00
2020-03-04 23:59:59,0,23:59:59
